Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1372.pdf&tipo=rutaDocm"";""2021/1372"")",Sanidad. Procedimiento Ordinario 119/2021. [NID 2021/1372],2021-02-12,"Resolución de 28 de enero de 2021, Resolución de 06 de febrero de 2021",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1179.pdf&tipo=rutaDocm"";""2021/1179"")","Anuncio de 04/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa y autorización administrativa de construcción de instalación eléctrica de alta tensión. Referencia: 16211000033-16211000309-16241001380. [NID 2021/1179]",2021-02-17,Ley 24/2013,"LEY 24/2013 ESP, ORD IET/338/2014 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1359.pdf&tipo=rutaDocm"";""2021/1359"")","Corrección de errores del Anuncio de 01/06/2020, de la Delegación Provincial de Desarrollo Sostenible de Guadalajara, sobre información pública del proyecto de la instalación solar fotovoltaica denominada Cuatro Caminos IV, de 3,75 MWp de potencia, infraestructuras auxiliares y de evacuación, a efectos de las solicitudes de autorización administrativa previa y de construcción, del expediente número 19270200484, publicado el 08/07/2020. [NID 2021/1359]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1272.pdf&tipo=rutaDocm"";""2021/1272"")","Anuncio de 05/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, sobre ocupación de terrenos en vía pecuaria Colada del Molinillo (VP/79/20), en el término municipal de Los Yébenes (Toledo), con destino a PS-Paraje Palacia, 0001 (Los Yébenes). [NID 2021/1272]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1273.pdf&tipo=rutaDocm"";""2021/1273"")","Anuncio de 08/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, sometiendo a información pública la solicitud, el estudio de impacto ambiental y el plan de restauración de la concesión de explotación Estela número 4.216 (0-0-1). [NID 2021/1273]",2021-02-17,"Real Decreto 975/2009, Ley 39/2015, Ley 02/2020","RD 777/2012 ESP, RD 975/2009 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1134.pdf&tipo=rutaDocm"";""2021/1134"")","Anuncio de 01/02/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre publicación del acuerdo por el que se aprueba la suspensión del otorgamiento de licencias de demolición de edificios protegidos por revisión del Catálogo de Bienes y Espacios Protegidos. [NID 2021/1134]",2021-02-17,"Ley 7/85, Ley 2/1998, Ley 57/2003",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1157.pdf&tipo=rutaDocm"";""2021/1157"")","Anuncio de 01/02/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre información pública de la calificación y de la correspondiente licencia urbanística de nueva planta con instalación de actividad integrada en el polígono 80-parcela 61, 02900A080000610000JI, de este término municipal, en suelo no urbanizable de especial protección CP-3. [NID 2021/1157]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1158.pdf&tipo=rutaDocm"";""2021/1158"")","Anuncio de 01/02/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre información pública de la modificación de la calificación y de la correspondiente licencia urbanística de nueva planta con instalación de actividad integrada para ampliación de nave agrícola en el polígono 94-parcelas 181 y 183, de este término municipal, en terrenos clasificados como suelo no urbanizable de especial protección CP-3. [NID 2021/1158]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1233.pdf&tipo=rutaDocm"";""2021/1233"")","Anuncio de 01/02/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre información pública de la calificación y de la correspondiente licencia urbanística de nueva planta con instalación de actividad integrada en el polígono 34-parcelas 46, 48 y 37, de este término municipal, en suelo no urbanizable de especial protección CP-3. [NID 2021/1233]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1110.pdf&tipo=rutaDocm"";""2021/1110"")","Anuncio de 03/02/2021, del Ayuntamiento de Herencia (Ciudad Real), sobre información pública de la tramitación de calificación y licencia urbanística para la instalación de casa rural, en el polígono 64, parcela 99, calificado como suelo rústico de reserva. [NID 2021/1110]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1147.pdf&tipo=rutaDocm"";""2021/1147"")","Anuncio de 03/02/2021, del Ayuntamiento de San Pedro (Albacete), sobre información pública de la solicitud de calificación urbanística previa a la obtención de licencia urbanística para llevar a cabo obras de construcción de una nave para extracción de aceite esencial en la parcela 82 del polígono 10 del catastro de rústica. [NID 2021/1147]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1119.pdf&tipo=rutaDocm"";""2021/1119"")","Anuncio de 02/02/2021, del Ayuntamiento de Sigüenza (Guadalajara), de información pública de expediente de calificación y licencia urbanística para la construcción e instalación de planta de reciclaje de residuos de la construcción y demolición en el inmueble sito en suelo rústico de reserva en la parcela 30 del polígono 501. [NID 2021/1119]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1145.pdf&tipo=rutaDocm"";""2021/1145"")","Anuncio de 04/02/2021, del Ayuntamiento de Villanueva de la Jara (Cuenca), sobre información pública del expediente de calificación y licencia urbanística y de actividad para ampliación de nave existente para nuevo uso en el polígono 15, parcelas 50 y 51. [NID 2021/1145]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1452.pdf&tipo=rutaDocm"";""2021/1452"")","Universidades. Resolución de 04/12/2020, de la Universidad de Castilla-La Mancha, por la que se nombra Catedrática de Universidad a doña Carolina Escobar Lucas. [NID 2021/1452]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1437.pdf&tipo=rutaDocm"";""2021/1437"")","Notificaciones. Notificación de 11/02/2021, de la Secretaría General, por la que se da publicidad a la resolución por la que se resuelve el expediente disciplinario con número 001/2020. [NID 2021/1437]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1425.pdf&tipo=rutaDocm"";""2021/1425"")","Notificaciones. Notificación de 10/02/2021, de la Secretaría General, por la que se ordena la publicación de la comunicación de la interposición de recurso de alzada en expediente DEP-19-0010/2020-V. [NID 2021/1425]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1591.pdf&tipo=rutaDocm"";""2021/1591"")","Ayudas y Subvenciones. Resolución de 11/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la misión comercial virtual de vino en Polonia 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549070. [NID 2021/1591]",2021-02-18,"Real Decreto 887/2006, Ley 39/2015, Ley 4/2018, Ley 58/2003, RESOLUCIÓN DE 11 DE FEBRERO DE 2021, Ley 12/1991, Ley 5/2017, Real Decreto 209/2003, Ley 38/2003, Ley 11/2003, Orden HFP/1979/2016, Ley 50/2002",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1592.pdf&tipo=rutaDocm"";""2021/1592"")","Ayudas y Subvenciones. Resolución de 11/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la  misión comercial virtual de vino en Reino Unido 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549066. [NID 2021/1592]",2021-02-18,"Real Decreto 887/2006, Ley 39/2015, Ley 4/2018, Ley 58/2003, RESOLUCIÓN DE 11 DE FEBRERO DE 2021, Ley 12/1991, Ley 5/2017, Real Decreto 209/2003, Ley 38/2003, Ley 11/2003, Orden HFP/1979/2016, Ley 50/2002",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1593.pdf&tipo=rutaDocm"";""2021/1593"")","Ayudas y Subvenciones. Resolución de 11/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la misión comercial virtual de producto ecológico en Suiza 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549063. [NID 2021/1593]",2021-02-18,"Real Decreto 887/2006, Ley 39/2015, Ley 4/2018, Ley 58/2003, RESOLUCIÓN DE 11 DE FEBRERO DE 2021, Ley 12/1991, Ley 5/2017, Real Decreto 209/2003, Ley 38/2003, Ley 11/2003, Orden HFP/1979/2016, Ley 50/2002",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1609.pdf&tipo=rutaDocm"";""2021/1609"")","Atención Sanitaria. Resolución de 15/02/2021, de la Secretaría General, por la que se dispone la publicación del acuerdo entre la Consejería de Sanidad y el Servicio de Salud de Castilla-La Mancha (Sescam), por el que la Consejería de Sanidad encomienda al Sescam la gestión del Registro de Actividad de Atención Sanitaria Especializada de Castilla-La Mancha. [NID 2021/1609]",2021-02-18,"Ley 16/2003, Ley 40/2015, Real Decreto 69/2015, Ley 14/1986, Ley 9/2017, Ley 41/2002, Ley 11/2003, Reglamento (UE) 2016/679","LEY 14/1986 ESP, LEY 41/2002 ESP, LEY 9/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1460.pdf&tipo=rutaDocm"";""2021/1460"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/229/2020 de fecha 01/09/2020. [NID 2021/1460]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1467.pdf&tipo=rutaDocm"";""2021/1467"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/59/2020 de fecha 30/07/2020. [NID 2021/1467]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1470.pdf&tipo=rutaDocm"";""2021/1470"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/212/2020 de fecha 19/08/2020. [NID 2021/1470]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1471.pdf&tipo=rutaDocm"";""2021/1471"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/168/2020 de fecha 14/08/2020. [NID 2021/1471]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1472.pdf&tipo=rutaDocm"";""2021/1472"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/189/2020 de fecha 19/08/2020. [NID 2021/1472]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1474.pdf&tipo=rutaDocm"";""2021/1474"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/42/2020 de fecha 06/07/2020. [NID 2021/1474]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1475.pdf&tipo=rutaDocm"";""2021/1475"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/186/2020 de fecha 19/08/2020. [NID 2021/1475]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1459.pdf&tipo=rutaDocm"";""2021/1459"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/912/2020 de fecha 15/01/2021. [NID 2021/1459]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1461.pdf&tipo=rutaDocm"";""2021/1461"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/794/2020 de fecha 07/01/2021. [NID 2021/1461]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1462.pdf&tipo=rutaDocm"";""2021/1462"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/1052/2020 de fecha 01/02/2021. [NID 2021/1462]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1468.pdf&tipo=rutaDocm"";""2021/1468"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/906/2020 de fecha 19/01/2021. [NID 2021/1468]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1469.pdf&tipo=rutaDocm"";""2021/1469"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/800/2020 de fecha 12/01/2021. [NID 2021/1469]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1458.pdf&tipo=rutaDocm"";""2021/1458"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/460/2020 de fecha 15/10/2020. [NID 2021/1458]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1463.pdf&tipo=rutaDocm"";""2021/1463"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/491/2020 de fecha 15/10/2020. [NID 2021/1463]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1464.pdf&tipo=rutaDocm"";""2021/1464"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/457/2020 de fecha 15/10/2020. [NID 2021/1464]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1465.pdf&tipo=rutaDocm"";""2021/1465"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/411/2020 de fecha 16/10/2020. [NID 2021/1465]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1466.pdf&tipo=rutaDocm"";""2021/1466"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/400/2020 de fecha 16/10/2020. [NID 2021/1466]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1473.pdf&tipo=rutaDocm"";""2021/1473"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Guadalajara, por la que se da publicidad al acuerdo de iniciación de expediente sancionador por infracción en materia de salud pública número S19/462/2020 de fecha 15/10/2020. [NID 2021/1473]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1435.pdf&tipo=rutaDocm"";""2021/1435"")","Sanciones. Notificación de 11/02/2021, de la Delegación Provincial de Sanidad de Toledo, por la que se da publicidad a la Resolución de fecha 02/02/2021, del procedimiento sancionador por infracción en materia de salud pública, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente número Covid/45056/2020). [NID 2021/1435]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1365.pdf&tipo=rutaDocm"";""2021/1365"")","Universidades. Acuerdo de 09/02/2021, del Consejo de Gobierno, por el que se autoriza la implantación y puesta en funcionamiento del plan de estudios conducente a la obtención del título de Máster Universitario en Modelización y Análisis de Datos Económicos por la Universidad de Castilla-La Mancha. [NID 2021/1365]",2021-02-18,Real Decreto 1393/2007,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1366.pdf&tipo=rutaDocm"";""2021/1366"")","Universidades. Acuerdo de 09/02/2021, del Consejo de Gobierno, por el que se autoriza la implantación y puesta en funcionamiento del plan de estudios conducente a la obtención del título de Máster Universitario en Fisioterapia en Disfunciones del Suelo Pélvico por la Universidad de Castilla-La Mancha. [NID 2021/1366]",2021-02-18,Real Decreto 1393/2007,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1433.pdf&tipo=rutaDocm"";""2021/1433"")","Bienes de Interés Cultural. Acuerdo de 09/02/2021, del Consejo de Gobierno, por el que se declara Bien de Interés Cultural el Toque Manual de Campanas, en el municipio de Alustante (Guadalajara), con la categoría de Bien Inmaterial. [NID 2021/1433]",2021-02-18,"Ley 39/2015, Ley 4/2013, Ley 29/1998",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1450.pdf&tipo=rutaDocm"";""2021/1450"")","Notificaciones. Notificación de 03/02/2021, de la Secretaría General, por la que se procede a la publicación de la indicación de las resoluciones correspondientes a los procedimientos de responsabilidad patrimonial, al no haberse podido practicar la notificación en el domicilio facilitado por los interesados. [NID 2021/1450]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1419.pdf&tipo=rutaDocm"";""2021/1419"")","Información Pública. Resolución de 09/02/2021, de la Secretaría General, por la que se dispone la apertura de un período de información pública sobre el proyecto de decreto por el que se regula el depósito de fianzas y el registro de contratos de arrendamiento de fincas urbanas de Castilla-La Mancha. [NID 2021/1419]",2021-02-18,"Ley 39/2015, Ley 4/2016, Orden de 11 de septiembre de 2013",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1443.pdf&tipo=rutaDocm"";""2021/1443"")","Sanciones. Notificación de 02/11/2020, de la Secretaría General, por la que se da publicidad a la resolución del procedimiento sancionador en materia de montes y gestión forestal sostenible número SA 23/2020. [NID 2021/1443]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1445.pdf&tipo=rutaDocm"";""2021/1445"")","Notificaciones. Notificación de 19/01/2021, de la Secretaría General, por la que se da publicidad a la resolución del recurso de alzada interpuesto en materia de pesca número RA 299-2019. [NID 2021/1445]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1440.pdf&tipo=rutaDocm"";""2021/1440"")","Información Pública. Resolución de 07/02/2021, de la Dirección General de Medio Natural y Biodiversidad, por la que se dispone la apertura de un período de información pública en el expediente de aprobación de la orden por la que se desarrolla el procedimiento de declaración y se regula el inventario de árboles y ejemplares singulares de Castilla-La Mancha y se crea la Red de Rodales de Bosques Próximos a la Madurez en Castilla-La Mancha. [NID 2021/1440]",2021-02-18,"Ley 39/2015, Ley 11/2003, Ley 3/2008",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1451.pdf&tipo=rutaDocm"";""2021/1451"")","Medio Ambiente. Resolución de 29/01/2021, de la Dirección General de Economía Circular, por la que se modifica la Resolución de 17/04/2008, de la Dirección General de Evaluación Ambiental, por la que se otorga la autorización ambiental integrada para una explotación porcina ubicada en el término municipal de Las Herencias (Toledo), cuya titular es la empresa Explotaciones Ganaderas las Aldeas, SLU, como consecuencia de una modificación no sustancial. [NID 2021/1451]",2021-02-18,"Ley 39/2015, Real Decreto 815/2013, resolución de 13 de septiembre de 2019, Real Decreto 1135/2002, resolución de 5 de diciembre de 2013, Real Decreto 306/2020, Real Decreto Legislativo 1/2016, Resolución de 17 de abril de 2008, Ley 16/2002, resolución de 11 de noviembre de 2010, Ley 2/2020","LEY 16/2002 ESP, LEY 5/2013 ESP, RD 509/2007 ESP, RD 815/2013 ESP, RDG 1/2016 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1448.pdf&tipo=rutaDocm"";""2021/1448"")","Instalaciones Eléctricas. Resolución de 09/02/2021, de la Dirección General de Transición Energética, sobre autorización administrativa previa y autorización administrativa de construcción de la instalación solar fotovoltaica para autoconsumo con excedentes denominada parque fotovoltaico Exporinsa-Belén, infraestructuras auxiliares y de evacuación (referencia: 2703/01107). [NID 2021/1448]",2021-02-18,"Ley 39/2015, Ley 24/2013, Real Decreto 1183/2020, ley 39/2015, Ley 2/2020","LEY 24/2013 ESP, ORD IET/338/2014 ESP, RD 1183/2020 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1442.pdf&tipo=rutaDocm"";""2021/1442"")","Consumo. Resolución de 09/02/2021, de la Dirección General de Agenda 2030 y Consumo, por la que se da publicidad a determinadas acreditaciones de inspectores provinciales de consumo. [NID 2021/1442]",2021-02-18,Ley 3/2019,RES 17/12/2019 CAN
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1414.pdf&tipo=rutaDocm"";""2021/1414"")","Instalaciones Eléctricas. Resolución de 10/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Albacete, de autorización administrativa previa y autorización administrativa de construcción de instalación de energía eléctrica, emplazada en el término municipal de Albacete. Referencia: 02211003543. [NID 2021/1414]",2021-02-18,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1418.pdf&tipo=rutaDocm"";""2021/1418"")","Medio Ambiente. Resolución de 08/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por la que se formula la declaración de impacto ambiental del proyecto denominado: Instalación de cerramiento ganadero en el paraje Fuente del Moral (término municipal de Calzada de Calatrava, Ciudad Real), expediente PRO-CR-18-1105, cuyas promotoras son doña Piedad y doña Luisa Elvira Villalón Fernández. [NID 2021/1418]",2021-02-18,"Ley 3/2008, Ley 22/2011, Orden de 16 de mayo de 2006, Ley 9/2012, Ley 2/2020, Ley 4/2007, Ley 8/2007, Ley 3/2015, Real Decreto 1528/2012, Real Decreto 833/1988, Ley 3/2016, Ley 4/2013, Ley 9/1999, Ley 21/2013, Ley 20/1986","LEY 20/1986 ESP, LEY 21/2013 ESP, LEY 22/2011 ESP, LEY 5/2013 ESP, LEY 8/2007 ESP, LEY 9/2018 ESP, ORD AAA/699/2016 ESP, ORD APM/189/2018 ESP, ORD APM/205/2018 ESP, ORD APM/206/2018 ESP, ORD APM/397/2018 ESP, ORD TEC/852/2019 ESP, ORD TED/363/2020 ESP, ORD TED/426/2020 ESP, RD 1528/2012 ESP, RD 198/2017 ESP, RD 833/1988 ESP, RD 952/1997 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/18/pdf/2021_1449.pdf&tipo=rutaDocm"";""2021/1449"")","Instalaciones Eléctricas. Resolución de 09/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de instalación eléctrica de alta tensión. Referencia: 162190-00026. [NID 2021/1449]",2021-02-18,Ley 39/2015,
